AuthorId,PaperIds
1359541,2066270 1309085 951484 1346971 697272 1600663 1419923 1717427 1911664 1550095 821485 1531628 744983 461545 802295 919366 390501 436811 
1359805,2156796 1331647 1113850 999673 1469944 1827447 610549 145011 2252655 595381 2247582 1406630 1805412 2167907 85857 1342309 1807325 1097819 804052 1661394 267600 1321167 1928267 1480266 1769033 870984 1162439 602182 255045 2181955 1062978 597045 860985 516278 360885 1063751 951473 417839 1873837 572204 2227591 1541930 956329 692902 789667 1341946 281248 500895 1380382 346652 1003547 1670938 1536559 325015 1333270 1910418 31889 1976976 1676303 1708942 82317 1237655 1851180 141960 2184711 721670 1611652 1722883 1180674 1997184 775424 
1359991,1480021 1582599 1671118 606323 1270582 721160 1610624 1596898 1139028 1917050 758795 1296381 150002 1834696 2026453 74014 396862 297523 1267807 1010092 269223 89624 396259 536143 1798614 569344 976599 1005748 2057204 1825564 1337658 637 500521 851355 518963 1659236 723182 1300199 339565 1940350 831649 1419542 1972392 1395713 61957 900606 1456632 1914451 1780962 300519 1049056 327589 930776 540610 1736098 1584137 799167 508861 1888187 2223032 1449908 1169843 800690 375216 1825199 930729 789922 980893 1694107 916886 1066322 1650062 1564554 1248132 159723 542935 2004194 166565 982902 3987 2010482 2151567 630635 1223018 1083239 1037666 582970 1764700 395091 91986 655690 363337 2238280 780101 855398 673033 1774644 2000921 431923 557361 1981742 1466152 1956641 726303 1271578 772376 119266 483086 1318155 844041 73174 258820 372482 1128550 1729279 1788669 536828 2209017 1409613 253686 462066 1981169 548068 2170947 867033 701390 551120 2119374 735945 1751752 2063550 1971387 1590442 365223 906918 198308 640112 1951904 196759 1262275 2056130 486535 1327744 2130047 152684 1475176 672102 1748059 1498199 532566 315988 237139 1116242 394832 1303255 2110981 680009 646213 997899 506427 2124334 1295366 374695 1015327 1077273 1215321 1056276 1313299 2233873 828429 736774 156134 1851599 1402538 773588 1855280 199732 1375382 930493 1185413 323798 912022 4541 544738 1296576 1530769 1646219 1553945 1766850 1353656 793744 356468 1929566 1460664 1741408 1644873 1322934 791980 823820 931961 596885 1660390 1148555 1078093 2102176 344660 1615037 1585146 1322274 719530 1942013 1778157 567272 638288 565726 894031 2135514 224675 1480049 2101741 669114 1402289 1247047 2187505 1299366 987545 873539 117647 1125974 46147 722305 1216892 2060664 2046014 1958772 703856 2031164 1575782 1620827 1151324 2074681 1721167 1517389 2057311 415559 1625926 933387 1999674 1307959 1724637 630059 184297 1372964 716676 374551 1682990 1062676 11024 954127 337676 441221 1238525 1143029 389868 693712 477407 715486 564445 1085987 626383 1813189 1405635 1214837 800438 468649 571045 1722013 972955 758936 1614993 945808 228973 1411204 1864323 798844 685173 1073776 1111151 1571429 420966 2054753 105037 1215050 1296007 1637473 769088 329276 24756 613641 1328181 2065455 1297747 69161 771055 233507 1735710 1296536 291856 1315854 290307 107009 
1360616,1132148 1729404 1105647 2168036 1379757 1293700 804631 1003417 1146006 593588 172325 1963056 1055841 955835 219129 298758 2109937 1203719 990438 109894 826020 2143779 1606498 1639070 115677 691951 451098 483601 1880202 2246600 558369 193606 1051583 312259 1955713 772032 
1361567,575541 1331055 650644 1469531 1636270 2025895 1999576 1517172 1303990 94121 1341602 2032729 952137 2153987 1490306 1091274 1681784 147402 681341 830907 408250 1741625 243251 1991985 12075 1941160 497446 713713 1395499 148625 2065104 466568 451463 1381892 
1362680,911985 1122996 129451 1311798 1859584 848380 1826745 952626 411947 2023513 917394 340623 1797578 225986 903736 1804458 1569850 1629161 1428284 1580550 1382499 1615240 2071814 2015107 536000 
1363083,1259948 22015 1343195 554991 1843879 531909 424804 348651 821600 983108 777593 1516660 625483 182376 616096 
1363385,528655 517365 937315 917286 1151228 220014 1905685 1869051 1609464 243575 1563637 1395060 419059 263409 505072 2228591 1203310 402669 809317 1005663 1766237 1938195 775865 318678 1610837 660433 1844688 258511 1487560 1695942 606019 27712 419133 1894969 1150390 401716 1463986 1324337 265006 2109611 1591082 1516529 764067 1618074 940691 1503250 1059089 1556110 1578118 
1364567,1302567 1100305 
1365604,547942 349922 271062 790847 1870590 261821 1445926 1780218 1600698 301558 1650037 2050163 1543793 1932527 1854382 258413 1526316 638699 736938 527849 1864808 174245 2144100 1811553 158626 2194205 1167551 1137817 2007320 123478 1590357 2174356 1753427 715730 1671761 1642254 928077 1080844 2216779 41100 1052483 1386882 1012543 
1366779,1439009 1149273 2158712 365673 332715 1616252 881267 1051838 1475177 1340380 1900378 165582 1058549 248703 1361184 476081 41577 1382577 906783 364052 563096 71568 606712 816745 1223609 1732719 2017176 1263313 691113 1490261 1889514 1906299 1279746 1442473 1893493 1595248 1451911 2069522 199916 559591 873450 361832 517605 1449955 2235536 1772896 1260453 1291101 1697230 2089529 1241685 1195212 380899 812754 247377 2021324 19146 666441 1216220 1457013 1647945 1339319 751664 356015 1181224 1078565 45604 1434528 1770269 802073 1625233 1085198 1263618 2236681 1207943 1201410 
1367370,40292 243801 297944 808601 1402907 
1367874,1303365 1587254 1322926 421105 1044048 1111054 1472557 2042539 2052072 538533 565474 1101729 
1368464,545823 1694395 1679496 1872052 1060216 861065 1205108 1875710 1023668 1379441 127472 1905519 226380 1060647 105124 2040955 805488 1202976 971807 1001630 1494045 1713175 1081750 1873198 2216659 116305 2194576 719503 524046 1401549 752588 2001289 1262920 1294727 189300 1242436 2023872 54016 
1372170,2551 1291518 310525 444668 762870 1974067 2255863 674190 1785845 247540 1937832 655436 1684329 2223854 1172205 2215403 2248169 204520 1807313 103142 589540 728291 1769442 2113961 2029279 1344987 1621826 2111963 2077288 1423064 1073879 1967062 1211279 1572818 380625 583122 2025677 1782666 402125 674505 1011655 127967 1993413 1652071 937153 423360 1977791 1999294 2210294 1882299 1860598 1687710 1665713 71344 9391 1828524 1965483 1062826 1513974 2167254 55537 895910 1098916 1126299 76997 2045712 113565 163484 447855 440218 511897 2039447 1288082 2169624 718736 896143 1003918 782989 1171340 1119115 283274 850312 1458753 240266 1197444 1754165 339605 1889403 1327176 1451113 1768054 1449150 883313 483695 926574 740461 1296235 118633 974696 2160487 21862 166244 155486 1800287 1958238 76380 217691 1106010 2127448 2231382 1902165 1987822 217423 1186786 171852 454731 27977 907080 375111 828417 2201155 1460290 329537 1080384 1545279 567101 1960507 2220858 11064 317238 340789 2178100 401459 1532721 635952 654130 630828 759303 1332778 217052 774354 2067249 1582070 1421345 2156064 1874974 533789 2234796 1748504 1795583 1022936 1782288 903948 230155 1855958 1116853 405256 381703 1399813 664836 556547 284417 1823744 1846219 905650 1319573 1112422 334685 463410 837925 199515 
1372994,1510839 318190 1897648 1237537 922417 3872 1480197 1895566 1350757 
1373793,447578 56373 1692990 674812 1518587 1985655 2084382 829683 734575 398318 1355564 2106727 689634 1512544 1274511 2202507 1319497 2183496 575999 969976 1898294 1565616 832491 2113192 65763 2245214 2235612 668339 1405063 
1373900,2152596 270360 1954762 224958 1112759 1356103 1833613 2010245 39546 1906600 2030174 1077805 1624607 1110912 2084572 427939 1732814 620566 718914 144287 1375397 533560 257958 1020749 672422 593162 234819 445868 1973327 1050494 2109948 1222137 962551 1831924 1362710 1321128 834287 1090283 991466 55292 1265892 417505 917850 1483457 730301 2017972 551602 1352477 2142893 188106 941221 849314 14497 275872 1462430 85148 1843355 1035670 487314 245016 1508745 679303 1993344 84598 1675966 1216372 44401 217199 179051 836713 686469 1055077 2086757 257884 200539 1886042 214105 45396 577848 585799 1173061 1239871 796476 234042 444728 343486 847921 1365040 1433132 81287 1183529 2211112 232156 1270107 1211165 2067736 15124 1342220 1067783 139268 
1374136,2061894 797973 1887428 725852 2228057 1385742 627407 1905482 267720 453134 1697094 527478 1831585 1570510 603012 1354370 1665782 1312105 218111 1238396 586623 1921272 865778 1662805 2066159 794988 74426 981734 2135902 1947613 102360 661335 736726 2194257 2161654 362308 2194112 1261631 1790014 862012 950202 1639729 1049520 111279 2201479 1217575 650918 1578403 495265 711199 623004 1138692 1157996 1711065 2179471 1588354 1970825 320391 2255915 1191104 
1374896,424955 2123002 1665648 1305848 924278 1790325 1170804 1380833 878578 265456 1062253 553707 765800 1343862 1140964 905057 603359 1970133 165456 1131211 2250145 1973829 1941316 960066 1954672 1405120 1109493 1420734 1568820 1202231 1803700 1639091 419890 205101 1482407 1454277 1762465 1651589 27934 1542428 989850 1874326 1251219 1126413 1775115 1747594 388997 1584770 
1378135,680442 1983221 1637884 1467434 1731693 424808 1619340 1063337 343483 919386 1454841 711741 1649182 1472639 640245 799379 1640050 1034609 1464189 161006 907082 1955947 73276 1643879 25829 1287908 1683299 55777 2070879 1943389 42587 309849 1048792 2253008 135759 2084558 1885898 319176 871905 1136326 1257284 768832 943221 213180 1373627 383288 507447 1002733 565169 1111855 1057778 2029868 1873578 1250600 2036129 1711775 609949 534556 884783 745412 101379 2227729 1756944 183183 1823246 1176454 281091 
1378567,1333140 175607 516205 33458 532849 1899437 870439 1256804 485722 2026581 889556 1873297 1462800 1558573 788875 1061511 1710909 976971 319103 98878 2207586 1618427 503290 1071030 1442845 565222 926818 6045 1428623 1541529 1927438 2131234 1293578 1825668 1730240 
1380180,1688879 820498 1314409 
1384724,402059 1862225 76432 2186294 1307850 
1388346,1712674 1101094 1232042 316662 1723749 371139 259259 303 38304 1878628 1892581 1022697 1263457 1018111 218352 1945323 1270289 47714 368348 1145307 853065 679622 1248708 1787441 501414 941218 1531036 806980 1321111 861201 612624 1195399 1898599 1726763 1767976 1527187 1944680 505986 1728174 1532898 525509 444442 1724576 680686 2059728 75952 165687 1437381 1193253 1272862 40845 1875607 
1389314,20821 1353460 1246699 1116069 329179 840262 1858249 164292 1661880 573104 2257805 990860 74885 480884 703597 480605 1160026 153942 2153742 2128980 1339729 953679 278839 914505 1029958 271914 2154792 768528 281096 1952854 1057025 1178366 678397 2233343 1305593 1035661 314102 140417 1434608 272367 647406 1481353 245478 2129124 1847011 2201456 1789648 1509611 657573 1521104 784071 1179331 2171842 1868733 1160890 375481 1333759 1997675 639914 455848 493733 313252 1860513 2223255 1777809 1358871 955530 1685897 680839 1229444 1908867 2022785 2036922 493425 961417 1258092 1925483 813161 1681894 452955 1976909 1859916 1184840 937867 1362236 153915 99130 191289 2010168 1305911 1004342 1677108 2171185 739632 898141 1174062 999206 2008575 2169114 1876248 501527 488723 1571342 393229 1839627 857097 1425025 349190 1657090 
1390734,355198 1446285 1359196 683994 177464 765182 1013780 1244136 235888 634424 507725 887335 1513288 1400167 
1390881,2248821 1697157 711629 1455629 1044058 633623 117444 1623601 1307755 1545657 2216280 
1391316,742686 607389 604699 1134132 46451 31505 1036720 2028143 2120706 1674956 1324492 1149992 2035590 1826212 1193890 
1391520,675358 208045 1972256 2235593 
1392244,215058 2175708 25786 1090368 926624 
1394830,2000214 895212 1043746 1790977 
1396358,1208382 222620 685695 930060 720333 937306 2134368 309240 1225099 689280 745824 51930 1793544 789347 1689423 1664783 1445489 26790 1303150 1510001 222474 402007 144898 85818 364690 1174315 1203884 2170437 35301 1964515 1721140 1680635 23976 689207 1602429 1996656 1635471 184255 1799023 1678390 2046144 1869228 413644 1243076 1555767 1924607 1311564 1212053 1711780 1601433 570590 1831929 170486 774642 264445 2125805 1625068 1552873 627175 2174433 360416 1997791 2219998 2131933 726490 1994916 1851897 888276 2223058 1250767 999064 2221513 2240454 1056193 401856 286655 28086 280500 1507250 1075698 1516445 1407918 1579949 1094298 2046869 746386 1690264 728463 173954 1373791 2135423 496510 295291 491788 204661 874130 310636 2067306 1991017 626018 1449701 124252 569179 936281 1856599 727889 1788747 1731913 1051019 1893185 364351 1360697 33426 1145651 872754 1522225 37154 673569 1672921 320275 773392 2125066 1770754 1126656 1578751 1584170 523004 1638138 1439478 143999 1761123 2117872 790767 2087890 887525 1155297 1530078 698585 199891 301777 1660365 866506 2055368 992455 1141957 1359040 1025873 144061 462012 505019 1718280 55987 1838256 1843654 126622 497263 1460890 90264 1873558 1262736 1615503 178314 1440905 2050176 783481 1653879 416885 441459 2033775 1333358 315491 2089056 1765983 1269342 1781852 926297 1203798 834147 2076239 2066508 1795147 1560649 372807 1369158 484413 1536571 2049502 94770 978993 897583 77866 1264168 447981 703516 1181722 487872 195601 278539 464394 1055752 367702 376323 
1398356,1003215 1870677 1772396 1612823 1878446 236442 1532091 76399 2161198 377965 1179294 328473 2161237 245645 558734 354182 1372867 1908342 1082516 382498 490114 1005666 1496979 305621 867197 1731779 2195092 2067443 1102075 294146 54348 
1398713,2004531 1838456 1424240 1723683 210933 267341 344534 650637 830415 603579 909639 836112 2082639 242647 881908 157162 634462 640234 1769716 1289403 1436016 221582 1650473 875659 66227 783115 1907199 2254077 244982 637681 1221117 1319184 1091820 34539 1481445 2113763 1236705 990475 1825502 2136797 1659611 1811671 2202578 149580 452295 1290948 584545 2106302 2253501 2058996 1160373 1371059 1980077 315306 903847 679588 545648 2208 395423 2215070 2195355 13977 1623950 1869958 744069 1983108 1653568 133549 83583 1066362 305529 576375 206193 231019 116072 1497447 2239329 681055 2168665 1600851 1904716 637770 881481 964235 53312 597310 478780 1675320 627501 1039145 1659944 1357350 1435428 607776 835099 830842 1028375 1842196 278290 1144749 1297160 1637639 657414 
1399541,1489712 1795088 2071593 1484916 1542851 1179501 1453803 850021 1925187 2164193 799531 1196675 727160 1304055 331721 62408 506565 901956 1066947 20671 135742 716989 1561673 1122742 1068209 1863344 1521324 1512489 338856 527665 1913507 1681441 749335 1307798 2249621 439315 1877392 1500013 254380 2023595 1250195 1032977 1723866 2191577 1508929 2097979 1211317 1730091 2006442 1011601 885510 
1399856,197455 2158520 1685302 1544308 227762 1125871 1821582 2101351 1685030 424581 1603172 356251 1770562 646497 
1400121,889538 1168117 1006451 1218283 1415356 1482386 2220618 1552719 1708510 2141052 784958 1352756 1771068 490303 41115 2084733 974103 754062 82176 1575423 689610 1500662 760550 14638 1066864 382098 375788 1139558 700390 1189977 1277526 254670 2189126 294646 1719998 1522609 898734 506224 384416 2120988 1303064 418285 129547 1806472 2184534 1928321 
1400130,1635118 1132080 218048 1210863 806940 1523977 1176876 514584 2196450 15655 1869792 335133 179439 117475 2098553 183238 446070 1780116 869374 1564685 1729160 1898015 1014437 2031459 1931060 793704 2000046 1957374 1229565 2061308 248817 289008 230638 1502042 18155 1293797 1675489 292217 857052 1114477 523110 77266 1817720 2145995 1834796 107714 1140417 1409728 1552830 566461 541113 1460406 1495733 1159667 1058777 2194865 880684 562350 1690285 39012 398193 1660065 270746 137110 896146 1840268 1493527 532873 1337480 458370 1727105 1549440 1609080 494453 1473124 73832 2192174 897382 1103458 335968 1594725 620122 248153 1124184 600403 22097 1834574 1514572 1262409 1163075 1738817 2153277 1953850 1710169 639368 2113323 1305384 50723 770843 925464 1971991 1945109 1015572 645650 2054918 76587 1631330 2086289 2068697 1661450 635096 885357 2129673 1855920 1274213 1053625 844371 1163498 890818 1274595 584910 1317055 2202140 2176239 1179544 378179 1563533 452741 153491 902765 320107 1923674 920414 64586 889924 1383177 1266465 1752978 1366038 739543 1344770 
1400395,2241855 2204081 918429 1048916 1244088 355316 2055536 852720 755437 983532 526857 1737297 766369 
1404797,38783 1748782 1963531 1713237 1900519 1473381 827793 886080 
1404836,465240 751130 1615650 1892248 1461264 21783 1089144 807461 2208179 349746 492656 1478766 519531 831722 1804195 175458 729565 866069 1681617 1873675 1501834 809288 2247430 1621518 2071042 
1404890,1961092 1641469 519987 1098110 1021893 69661 735373 654817 158559 1013051 1911515 1192804 2074606 1986980 858322 441443 1021328 515330 1925132 1440179 1291664 101237 722887 1094187 664012 1029094 1302334 2206487 720485 555040 717309 2202270 2133219 1011565 553366 1374799 1570992 2101208 859057 1257196 46982 1116355 2222998 874888 1631891 1179049 1681831 1919056 2027772 1949236 1833053 752696 1430227 1538055 291156 1320281 729789 1214742 1749636 377655 559754 2046586 660548 1394063 2190723 1943892 1086260 291728 1334133 17019 718470 115725 921083 2101754 1396052 2135031 1878005 1026224 1533930 502760 1776607 1511588 1960009 179668 1922003 1189328 2013134 1408630 1890252 805235 1563297 302533 1477572 516034 1137089 2043599 1486726 773048 1571759 1850785 761752 2107279 262157 867722 1663362 2187136 1382378 1082175 189304 1284468 1862973 1103315 904354 1315174 902498 610145 514912 389470 900074 1406282 2036036 1466387 1891893 366730 915765 557567 1688365 1232669 464660 1699187 955153 1183502 1681674 1750280 1535237 2225921 2040059 1454328 1223822 1237227 1822438 444642 724688 128721 1345744 344261 1089220 1798005 1973428 2125256 284262 1703084 489640 1435812 1819296 1013189 646301 1050778 1084520 357528 1111696 550024 794750 1149053 1234043 886390 1240179 2128495 1221227 1321578 1236584 655462 836197 496226 296533 216148 2060364 268875 1795657 2178632 1067584 2025021 446012 1306548 1836085 1000492 144420 1647651 126637 1593356 1733804 1860803 1872896 1321393 1840533 1398412 1936449 535603 1460257 1057011 692588 518735 977697 1656834 1868746 693492 532400 333331 1374819 1673187 1399585 1012875 2033079 1926001 577187 390382 499859 2187342 1128376 750780 99717 1181967 1136627 1097896 1632874 1724818 84420 1155372 1986047 610717 2223091 1688530 2153928 1108347 1617334 1414068 592807 770461 1653144 90265 1279374 1515330 92043 1470832 748393 2058554 846990 770384 1408226 1219400 1859398 1453378 1667386 1016630 120613 1792280 912151 2056439 1666487 359898 1987279 383194 833751 1219021 475342 560328 8896 157878 1408883 73891 73890 1023137 1176214 1048344 1937038 466929 485497 990292 590987 762472 1552480 958550 812625 262723 474885 1729038 
1405591,867242 2039110 1459383 1540544 1939968 165818 2210339 2154725 1695696 1697982 515719 1202798 316495 1498460 1130581 1708715 785682 1695214 673480 40553 1272296 937720 353902 1428018 968848 1841475 1495781 1558087 1849628 1450968 567623 1108585 690897 760322 1209322 1805896 1471081 280933 1661620 318486 625616 883056 240721 143081 1652433 329308 1276642 279072 1889387 510586 644101 1410880 2081756 119491 676718 2206979 1505725 697863 181800 293170 812809 366952 699239 1957700 308212 1994602 1090224 552965 687206 1069970 2025760 2016770 1474460 517029 1052433 375248 1675809 616190 471083 1647601 232555 1021753 617522 2087325 2138069 2156211 673087 887454 368792 107518 306460 283688 1578646 649243 1143790 744249 205052 1607905 884255 1135626 2221389 2018898 583987 609025 1438351 188661 1661431 331016 531736 1487460 561201 705964 417711 302673 1869555 516060 743669 2123291 2014036 2101682 1082746 926582 2215493 1697255 1235857 588400 976770 1923147 318388 1500487 2035 875352 1568818 1605455 1646638 1486721 2093439 308403 1920497 957636 1159870 1627046 1326601 488447 1242110 1789948 101370 2076662 996201 729069 205711 68571 2142166 1143764 1200642 1417075 326443 1999814 1457276 2004930 1722527 363446 1611702 768751 1744882 782123 94811 1342155 1531812 1779619 251810 2156449 570009 1913020 1511576 492354 1203084 1043336 2000769 1228671 1111932 1006459 1874693 1749875 581490 659312 1980021 1798075 1679676 1941763 927588 1082211 1932128 1135418 2055003 1973644 1375875 707409 455500 1089355 1325896 2165575 1528646 2218806 1790787 1758018 565056 1909563 33594 1468216 229174 568985 1050415 1663788 701227 956197 1514272 1962628 881216 737596 1097494 204988 390445 630542 356109 304901 1337090 493312 957183 1062649 215797 250838 1115885 2033271 1622652 2114280 1010404 1488608 2119390 650938 1757912 1664725 4812 1486537 1837767 1744580 937930 360123 672091 972472 1385143 1949354 196261 2039961 1741465 766604 1663625 2192008 1943659 1957312 1862268 1223956 1904245 2077771 1346161 1974894 618940 507496 893543 2104933 1892963 1277535 902074 1840732 335451 752979 1571427 239184 1582671 1705899 1799755 306761 45638 1719874 709728 96832 2206270 1116125 2043944 1716782 803372 1833515 1325980 1239590 1734181 1328669 400920 1124884 844307 450063 182530 1355275 396806 599467 1453564 140792 943607 105973 1314292 2056275 909807 73810 420541 1768938 1540580 1543651 309727 730425 1669595 2081241 2078299 1704405 103892 1968595 784844 1599947 2025889 666053 612804 876988 1051063 870903 2175795 144968 2194862 881067 1811881 1897895 1847713 2071791 2173337 131478 468366 65090 203148 862602 56713 280129 930182 1437054 401788 900473 226680 1267773 379246 1060795 1636019 783720 1979451 917858 647515 913752 1003860 124243 1138402 1330508 318689 477513 1327428 1240387 266556 1121592 1188794 1643826 1892649 2049319 749854 882972 321819 94484 70928 921871 24846 1425676 1338628 253995 356736 475392 86949 1799416 337140 1695984 1821935 981226 1225960 1167590 2069728 1837272 944846 723152 2010317 68809 1284296 1499335 983224 1353417 739178 1144519 1454241 1252781 1306782 2131098 1683607 423058 1306225 619659 1641608 144516 642178 1060992 854143 309373 576257 1377402 874615 241780 1841264 634991 1513581 2200682 224360 1813009 1085542 248678 1981539 1316960 15717 1781853 348251 1509206 924755 269394 1298513 1665104 1562701 334923 1212490 1392713 100419 945739 902201 729136 1529902 1143853 939051 2142250 1197097 210979 1655518 2209817 456727 988087 596312 229390 275468 624650 9225 103083 1313151 473630 723575 1323977 1697080 1063205 180261 916493 2171193 2233532 970830 2159611 1264585 111585 1897439 194349 1267658 1989856 1256340 784314 1806487 2123653 1647482 508789 1352550 1080158 1724900 1985366 2215765 1705808 639821 1462752 454462 1306425 1517925 1059617 1340188 1197835 251655 2118403 839408 964221 986706 1401567 1363577 545282 1106639 1153742 1149802 334529 50879 1316980 1229487 740977 2026144 346757 214660 1312071 1102101 163434 137848 1888874 650129 705114 921587 108104 1399356 103988 2172456 1215010 2237973 1852945 332302 231912 1358306 717560 745936 1991757 96714 57798 723384 183256 815533 2088360 1698210 382368 1957279 376221 1783194 1773969 1685904 468353 608640 482687 458092 565607 1358176 2055596 61774 683232 401721 302389 944179 247080 1278242 135453 1741870 397579 743370 782594 194814 594170 1507577 1205215 1849570 6369 1829925 411863 2221650 198763 1176773 1375428 1445059 692405 168136 1478830 2131114 187816 597151 2111637 871113 1860749 14462 66375 1466163 804979 1805500 2037858 764782 1418592 940181 1335358 1390651 934921 1537075 628767 4672 1709071 2043911 2123778 
1405988,252629 2040591 111128 1405719 152414 1276156 1015478 1246643 121903 1664366 1312983 1429099 1092738 1279392 
1406194,852375 2034126 124394 
1407212,1510512 1889497 951583 1987394 1782439 1451018 1123330 1598000 513991 2126488 431024 1003151 587873 64452 139361 2218144 
1408276,1969780 702121 435019 
1409108,565002 1255155 1085046 688949 721396 1873970 656445 1179373 942183 287719 639525 457850 829275 2223834 1906454 1716749 1990664 2082822 1702084 1901377 232251 558778 709043 425262 1347402 1067983 2203082 
1410579,1233354 862401 2126590 1679609 523518 1150707 619762 43653 502909 1147371 1656042 1260008 1919718 1176358 1279193 1625827 1038306 1699553 1094871 1258205 424155 2005466 1722841 1152984 6871 569046 1268949 1322708 1179859 1743564 339400 1437155 384454 1583038 1569724 1367221 649075 1444355 874405 1942179 1551266 1145249 652186 522645 396436 2180242 862608 1864330 1417580 1172161 995206 1852037 1950852 1104363 1678320 505834 2200810 365178 1336951 1069940 875379 2035313 790639 390764 463292 1463398 1226086 926308 303453 611676 217615 2094421 849635 1004624 64589 1719881 1557064 1903685 611138 1943105 174986 700987 203066 1129784 1147698 968712 2158127 2202413 2204972 2229290 271708 557094 2075685 898163 1871621 122071 684572 660251 373786 1983001 1161240 2183129 19220 78611 1068050 621071 59662 1565453 1310167 958728 829702 1075717 579332 388611 
1410732,841867 1946770 546634 942899 1183437 1423594 1864780 473451 317622 828563 1637432 
1411489,1233405 398975 1730808 1872626 749294 2138580 2092585 387579 1821661 1899996 365019 2082062 455928 54477 2125000 387190 1684164 2151479 1912833 2200767 72822 1568937 1923881 1553070 1589677 1185962 2079913 119464 898724 1008794 1391300 1964437 1922451 524942 704136 359812 1720192 834687 784746 326780 779638 945013 2020976 1166186 189288 1771107 877409 908892 1148153 1697881 2134102 2249230 1522772 82770 499792 1556815 375522 1448011 1388869 585284 1494965 856539 698429 496183 159025 1353257 715048 460069 1674273 747653 401179 1144857 444696 764107 1475347 861710 647177 1989896 85511 1383429 448772 1453058 1503488 1432832 262741 1749244 1628379 2176553 2124840 312810 1278439 2138850 1745488 2163749 1729495 1932502 839125 1087956 2257363 2064075 147829 993990 592769 694722 1765310 876476 83897 1990517 1810101 971187 1914802 899249 1798784 880001 599433 97925 2148994 312961 2256191 590968 607601 1239405 1810283 135524 129373 1938263 2167891 841038 768583 1245766 1384513 1612598 939277 1052464 788772 1310427 2103070 2131745 82458 1525247 165645 963596 
1413370,1007102 484202 894203 1841274 1671287 2023336 456523 460669 306286 102508 1311015 1434986 1452905 1349985 1057245 590299 2163279 864345 1911128 262070 2059088 88397 561483 1678025 553799 482230 1580228 1903683 1116344 771367 1322294 1967923 2143921 668848 1110831 887465 1106856 2102567 781659 690709 2172564 1573751 1815950 846858 1029740 530561 1821880 1080051 710120 909411 1695968 2105823 1337810 1196856 781903 851395 190017 1751743 1165090 1314348 1788580 473122 807326 861085 836548 1780889 1725075 
1414134,1979508 388856 1553405 95050 553531 867015 1545980 210682 1140628 90611 10097 570864 2124652 624487 2159334 1806307 819930 1566372 1520843 2063562 1826247 101955 595905 1700670 750650 1392403 1884213 763635 557999 1642029 806188 1331740 565413 446628 1602467 242466 519329 178590 833436 549787 1217943 1612310 493844 816899 1365010 2189329 660496 2177551 140812 1684076 1034119 1714692 1547139 904961 
1414872,50403 37045 2066913 949 2223420 962684 74481 954423 1739823 1188115 1555090 1096334 729328 1710313 1971410 652400 1054770 1232575 167284 2188755 2075506 2252647 2149738 1635729 931814 826340 1843682 715614 2231999 2002745 868181 499923 851026 1914446 2012862 493753 229303 1404593 291501 1606824 2252958 899357 1001500 19353 2061333 48145 528268 1700618 2311 252417 
1417774,755631 1669170 242036 253854 1218366 2193642 144166 1672944 438834 1625808 429243 1968616 1810128 2166516 2132581 1881893 734647 2155287 1138810 254514 922095 728558 771456 441983 64284 345812 1658770 1724113 922555 1440233 275732 1280319 424550 499616 981766 2090613 657331 2128381 159222 1612777 340452 699875 98272 916079 1938894 2076104 708794 1785270 1393072 1788073 2098343 1510811 1101199 1617004 1727366 535428 1839489 1833094 695420 1216121 895600 1198703 802412 1216098 858718 365906 368972 1066571 1711434 1105732 946747 1864244 1668275 594992 646702 2130470 1171491 1248816 727581 453252 1686294 1728021 362770 1580554 1313031 1897218 247041 
1417995,1537178 256441 1475217 1554120 886076 1742593 92860 53688 2040047 1636334 2009640 2117319 
1419436,649544 1051876 1180562 32564 219744 1769557 1802749 1576060 284580 844611 1007769 293424 44278 1529972 2076947 1697266 2109552 1724442 565081 1617689 2010151 1320974 1856868 1523110 1369955 94434 1787361 1775205 605277 1233371 1284772 594520 221399 528142 201940 1368931 1045714 1782551 1758477 514530 2185035 285271 1035717 189963 1898176 1361277 730556 2128059 31674 1904820 2120 1164979 1215537 479536 2099119 69595 1608493 33962 1420026 1812145 2127910 1197593 1956131 587809 812064 445850 1417087 1963546 289540 958361 1772435 2253329 1444131 887567 494094 427149 2057868 2065547 653194 1320712 2099589 1397124 1850241 
1419504,826429 1415391 440184 1065846 1324463 1845331 1202608 1403759 1881646 1390444 1790443 234282 884008 1461607 770086 1730341 981403 476706 1204833 806048 772191 716894 900636 780827 347160 2148375 1093590 669652 468803 1448658 522783 128654 133708 844803 2014594 596897 804990 1295969 
1419858,110211 29764 129742 1256349 185417 757762 291113 1943146 2194664 2138242 2180947 68745 1648379 1057650 1365297 670397 861541 1441196 1597603 1009506 915039 112060 2216611 869538 1078273 1452545 521902 1118774 125716 1230823 967914 441778 1649172 1343155 1196720 1513575 1220325 1666656 1973147 643641 354260 1520461 923398 
1421543,1446654 1157227 570336 
1421718,1995069 1911070 306605 2077452 2031931 3102 1550844 153397 1777682 224129 
1421906,1044689 1405310 343322 1953626 1659030 621525 1518226 367375 300957 416333 1188428 292232 214385 1130614 779478 430050 301280 37248 
1422513,1015790 1331946 1511938 1793982 168980 953511 1023750 1644421 1697433 1880353 2218399 1900574 2181196 
