AuthorId,PaperIds
834136,1081368 373167 2121570 2024116 1167925 80401 740177 1867570 1645847 1500516 1330610 903070 642328 
835638,778923 192848 82697 1608186 30545 1989374 1008784 2202517 1976402 1283575 1110132 1235893 1837279 1107249 229704 1964129 1931062 2207618 2011088 1667696 688640 724374 1225728 1123562 
840964,2118029 2055908 1386406 1107828 2174046 2028891 552758 1900471 668048 1592278 1137360 740682 1541132 1137693 1821611 1709956 619250 1949121 1188824 1916667 753468 419053 1448138 2018606 1223950 1473610 1970243 1634789 435624 1314100 2000327 1803023 1793691 1079399 1838424 912483 472313 889725 291473 1641935 406026 2108733 1699224 1138372 1386924 475438 2028231 2238335 295244 2162681 794730 2203663 1987083 956 940135 482149 976049 676254 571477 820867 864115 2027089 817502 927859 942620 579591 215094 480267 2020813 1533324 1230198 234317 1430582 478168 1532119 
842149,2103722 567577 161377 839306 1899317 2111255 1006443 1866922 1501135 1304292 1101713 512251 211681 205816 197300 150469 
842932,1881923 2198461 1328309 68720 1023803 785107 260852 1181055 1142220 1713945 740475 353382 2138019 2081118 2014628 1997507 1783048 1642647 980258 492063 248558 1132227 463048 214471 381010 258691 1086464 1364403 1949093 1504944 91497 2066608 953474 1964838 1141781 521109 1374234 1335447 281286 185274 1726113 1830864 226845 555643 1655346 552601 1636850 463629 1696032 878114 527711 1924550 1925312 1328584 2166884 582104 598253 1957404 1087229 654986 685526 2110504 
842960,196369 788268 2157643 737509 112237 2213800 73212 1033480 723988 267336 922837 1885720 1992962 1192038 859197 784635 1164490 1373705 870760 2020010 335429 335607 316234 1256066 2087150 1665126 2206445 1283415 1133175 1456290 1456290 819870 1886316 2036882 1988520 1296621 1225994 677125 1242274 1481261 633388 665584 2247854 1535026 1532796 303867 1735442 1143744 673449 
842978,2235324 2215791 2214528 2209678 2205352 2201862 2172220 2140732 2127860 2124344 2114807 2035498 2032418 2022369 1999958 1979592 1968508 1943720 1927446 1927001 1923857 1921736 1918464 1912237 1880674 1851075 1850822 1834885 1830690 1823373 1818330 1816879 1814968 1809162 1803390 1800918 1785136 1768734 1731969 1704780 1697906 1683453 1660865 1554490 1497396 1489488 1476145 1468372 1455756 1434666 1421310 1407249 1366149 1358303 1354193 1327665 1301110 1267386 1259846 1243431 1237989 1188221 1185426 1184162 1177866 1165051 1150214 1138252 1115568 1108451 1091786 1088469 1017833 1012629 955949 954374 899641 818699 771717 741597 740261 715020 699104 690602 672734 658108 638546 634100 627274 612622 598652 588343 580186 573172 553054 544492 529151 514762 504098 471084 450478 449173 443474 401127 348026 322318 313141 312198 299659 273734 269403 227487 205624 186271 181075 144696 144385 138978 137183 129263 119670 92248 77544 67099 57475 32723 19022 8678 4786 
843507,343450 2078270 1477089 347016 
843954,2210312 2196114 2150686 2069257 2063662 2063500 2010434 2002205 1962791 1888726 1881276 1813713 1777896 1578899 1568025 1373625 1332268 1331304 1285739 1229332 1153285 1085085 1033825 1020081 1014822 1005513 1001797 807896 725972 716339 685274 534069 506999 468001 443469 437995 436653 407793 402773 219153 149108 122742 49497 
844170,1325927 1588362 194561 1258025 364155 2148810 2162010 1827568 1700886 1288390 1022985 532268 460990 354977 283068 277360 265916 123334 2233587 2173180 2159886 2124754 2111776 2051293 2015396 1920238 1851449 1843390 1825377 1816762 1795890 1795254 1727351 1722337 1688869 1663041 1596417 1586088 1572292 1519584 1414277 1397391 1362515 1360590 1352493 1333539 1329573 1309437 1302156 1201959 1137075 1110724 1110040 1095882 1040659 1015253 1010163 979521 952139 942341 938815 914822 845724 656485 644159 640810 636656 620045 594950 593855 531671 517969 486953 435426 425596 378610 372861 336887 296654 253550 243665 230995 163993 148399 126977 24081 16438 15865 422842 1981221 136495 426244 410868 
844779,1673772 1014378 1924006 956036 612314 1097707 1692280 1545845 2076307 444383 2070829 1388914 1027214 694954 2018887 1460547 1433010 422015 886591 401796 316246 210291 263609 2256488 2168846 2094689 2074950 2070264 1961328 1940712 1837822 1622099 1575530 1474386 1380059 1361415 1321330 1320290 1198815 1084232 1044730 1031172 948916 947454 915502 908863 831407 826989 736227 708614 630896 619266 567071 451174 387391 285722 258327 217822 193246 178783 559643 1895920 773313 1887938 1310483 1250070 1135020 1797309 1792234 566108 255638 150500 2161663 1955315 184760 157004 8650 1139763 60510 
845374,679315 1001688 769708 2256809 1848125 1479064 886231 2023886 1265447 1154015 294291 264055 225191 1680321 2152819 1493894 42411 1906267 1599556 444224 
845767,2230141 2028560 1970529 1957124 1917388 1889575 1762298 1668959 1584204 1393411 1313719 1094452 1076343 1039889 1037234 819763 740989 649265 509198 456428 390250 381556 348228 331524 189936 22959 
846078,300599 2254976 1557820 1438938 1415088 559748 236169 170213 917385 
847391,1843298 758262 490757 419550 
848026,886033 1904007 3441 403757 702975 573196 1437095 2118771 1498791 1488439 2217945 576014 313137 1551009 280673 2210115 422058 362771 
848437,1332961 1850286 46965 2050323 260426 1200236 770458 2127395 590074 1472839 983200 312592 1771176 1090611 1738795 497607 562160 1903511 5089 738402 416444 1476955 2256607 2105663 352872 1414111 1379899 10046 2206212 1267384 2215182 899289 762332 794912 1812034 1407032 938172 1462322 1871866 1164630 305884 1841061 1159898 1041334 901438 1634788 1734835 1718544 1622412 233813 729912 2208454 2190274 791195 467973 1471810 1079435 869563 810971 578483 128314 30509 1947066 1846598 1640931 1223871 1052978 2109738 1121673 1456526 2018730 1851444 1847005 1804133 1747701 1730853 1228938 631438 370038 1316629 741883 978831 1299836 393654 2195319 1211129 2249594 2020477 1915807 1876905 925978 514884 4431 1734755 2109069 2112841 879628 384338 242773 2075902 2097544 859660 1824019 1217949 117448 1808788 1374672 1126055 443787 813837 1868212 1597337 281043 1646947 2144168 350334 89849 170274 63706 2135606 1486328 616311 229035 1514670 1980332 2046476 1959002 1246497 1281373 1053451 1233992 840491 1930414 1573586 2128264 1071000 1361875 1043720 976982 1052219 567504 1849415 2186066 1739457 1426470 1004045 847362 89782 1715662 1340023 1217220 2070154 758031 440859 2009119 1503529 976440 623307 890585 2166013 2078788 1418775 234275 65798 1395399 1918283 1756537 420460 1247468 612714 10961 1883415 1057751 
848522,1862582 1726948 823373 1440459 1023283 903116 2026980 1459515 210011 1704120 668739 111003 280705 499583 969400 1743924 407851 659526 1200137 1999247 1069158 1679696 1640198 2215111 2122142 127056 1012861 1544971 2157432 620960 1434258 323827 1073436 1653473 820589 1790266 1725211 572427 88891 214881 572545 1122942 956043 1441286 491224 1966342 1428720 323431 2113444 1311445 874503 583662 1828011 763943 226641 1407584 719878 1136815 328576 1973671 1771465 521340 1908486 1335569 764379 1295866 737777 1427385 1352489 720816 1777840 614188 1705750 153592 7536 1901169 1599306 
849472,2241311 2133906 2132079 2046689 1850444 1761593 1450411 1410148 1249995 1237216 1109312 991322 898637 890052 831640 808385 792559 587205 500105 466657 428181 426177 201722 161224 146007 112204 16162 
849761,2258960 2215361 2081208 2067280 2057492 2055098 2018410 1974837 1969823 1966800 1934353 1933625 1910557 1889294 1883756 1857892 1707800 1686323 1667860 1656150 1568667 1544260 1521031 1509786 1493547 1481819 1417363 1404836 1389343 1333573 1283932 1241669 1188692 1184919 1161928 1106140 1083864 1058209 1011782 985682 847690 794737 776169 774912 671749 617090 573159 560980 546317 442032 404734 345981 267086 239112 220289 193527 181924 116883 103755 67228 14830 
850628,794822 1506608 2204194 1255889 777269 849734 1588947 1673766 225350 41229 734141 1050000 1020797 616751 615150 1877016 1182352 1026299 1176305 725113 450806 156977 1897733 1131294 592551 118794 118794 1756493 2033891 670705 768456 1562433 208909 1215421 1215421 902467 1733474 143279 143279 444523 214447 1633042 1922698 1835701 385850 1685931 610711 1481186 1481186 51658 1105028 107460 1022344 2049274 2022817 1150221 1568522 32081 478344 1036575 173077 1641030 1528100 1528100 722548 722548 452956 452956 1602742 1767313 346632 168273 965759 2161130 2161130 1153162 683218 2144798 1423268 1720954 29369 2165887 1773314 989789 417001 1883557 1007149 884459 186311 27822 2073208 1985839 749950 141633 141633 141633 1744518 1882923 1049359 1313770 1300751 1300751 501589 1624889 499738 2251426 900158 364633 2244360 2236334 1804481 759039 732666 819356 819356 1649238 1952471 775956 1197314 1197314 1197314 
851457,2017400 1798370 1112050 786370 784428 527008 39118 
852171,1293544 556914 2159720 1463447 688232 1596836 1521205 1684900 423238 
853285,1987637 1166631 1037393 1610876 639655 962217 310543 1707029 1202824 396606 1305663 898280 423874 1117626 457576 445866 1861125 384381 1131170 893081 1260547 590378 1953028 282446 373804 1706800 1829059 2068955 312324 227470 1897376 290886 2109219 257562 591139 956744 292340 2203251 706530 125894 1050785 1523704 667038 1695020 1939916 662414 963446 1014813 74482 1627365 1506936 
855012,250267 1495649 1764223 506553 363909 873369 1184550 213989 1640578 
855490,2127463 931132 1544257 1958818 944861 650491 155723 61130 2070255 1785398 1316048 945788 1985913 712159 703502 170920 93975 763169 1034675 
856966,2236551 2191226 2181018 2071797 1957332 1898814 1839597 1791201 1674484 1664251 1501607 1289729 1252847 1089450 1010242 974138 947377 838727 760841 535016 517519 470493 252080 20862 2085596 
857750,1729581 437787 896249 838726 233452 2045362 838059 586837 1162240 1147131 1922189 
857758,2213286 1937253 1808372 1057423 588681 521808 63607 1196 
857869,786839 1238416 1927375 92917 180748 2206059 1003471 1136803 1613024 2232361 1852810 1828394 915722 681245 484031 49928 2167182 275200 191319 1545305 1254188 1745949 2083054 678209 2071212 2220671 1965035 886523 502023 1753328 330006 1962242 1907346 1883910 1723395 1682004 1332262 1152241 957350 847144 465624 428787 1176182 1016959 409056 282493 1275368 2086180 1172144 1423903 811183 
858312,1992212 1989616 1915862 1573500 1255304 1222132 
859514,254154 988572 789437 1428667 958794 1821408 1697302 2107815 214772 1908995 844795 554364 956835 358924 198815 406805 129814 1222889 1126441 1398565 1570877 1043958 2161287 564916 1707634 2249481 1464270 2180300 2098849 1896651 2222825 440926 1476889 833975 394417 913438 30632 
859541,2114664 2087703 2055410 1937905 1927377 1601087 1593393 1492468 1398607 949833 841097 806145 765210 648999 606642 140754 5231 
860615,506256 380815 1204837 1105044 1039096 1754730 407864 7622 1226748 1489176 2210120 604501 637590 1989111 2017995 1850089 751457 754070 1218718 2045547 1222942 882677 721938 1722312 1696956 875755 988861 1458752 2258336 218791 1519612 158410 1207428 386739 1449277 1535980 1874083 1901275 1408963 16858 2005983 1222672 756237 224490 1154815 1908928 1441459 1413668 2187571 1262469 137381 1413033 1879411 1176480 454118 1487136 563740 975045 1924109 1703961 1576389 771394 175074 2076236 1707525 654832 
860921,1475812 1132490 1792243 1764830 1984011 1872307 1586409 481371 2013327 1740154 145202 2162930 505807 671697 2211780 1975826 1276817 905294 410250 693896 995631 512244 694737 578402 2097541 973969 1515982 604241 423708 301230 1616775 480641 1199309 378881 1647975 1338106 142506 691804 1028214 2040209 1796619 673665 933535 1699531 1130288 909209 
862069,2156998 2137322 2100775 1930869 1824106 1789405 1759768 1677445 1597782 1581629 1566410 1561871 1063595 1011408 918995 916491 907023 797457 766408 715268 690458 688978 632728 452720 419260 347538 308017 294298 276640 94702 
862459,1201861 843674 480622 89070 1050904 2010965 836066 1825961 1575620 217528 1882846 613952 1982345 1556580 1471887 1328170 508282 1559459 1351560 2128046 1952103 909412 1073239 948654 1887129 1797664 2095421 294496 1912901 544726 2171780 1513730 965945 933216 297555 1988367 1686655 1614168 340476 684283 226594 1180907 2037314 2030322 1952073 1717156 1365971 1165695 975298 674379 624600 590255 489001 481700 382484 365163 183027 44043 266885 1213973 786154 1817769 1914718 68323 885595 1254626 414911 916761 
864086,1341472 1786195 1786195 1241408 1241408 1190543 1190543 1104079 1104079 804197 804197 776606 776606 301079 301079 202363 1269409 1269409 1017846 1031071 745029 745029 18059 18059 2038064 2038064 90878 90878 989348 989348 296755 296755 239440 239440 1114685 1114685 233871 1833948 474098 474098 2125315 123746 1387453 695287 695287 1637442 2024159 1272665 274468 274468 1843263 1082585 2053174 1496897 309567 1453216 1453216 200413 200413 1779201 513187 510716 510716 429457 1487974 2019942 2158400 2000116 157782 455809 388996 311942 2254020 1955588 674609 148393 1490416 939446 1795943 137456 1032833 1203157 415567 1323756 
865192,2012808 1994199 1095970 705339 1060443 1400275 1530496 502539 1554261 1971744 1294754 672985 2145687 1874413 1049276 35154 908634 776145 247579 1227543 2240332 1899327 2247231 2221552 1688425 458321 211831 1650922 1407526 719042 230205 1730408 853133 925297 1787107 483117 156747 696096 1675512 
868098,2206478 700186 96466 1785010 1421538 1693649 1340714 1084544 1821393 1473869 903681 
868550,1879590 1174975 1134193 862979 453193 75857 
868730,399788 1754229 271007 1599661 1763400 1412178 1381290 1630879 358587 
869464,40342 258642 341396 416483 1667594 327769 15459 246371 1739218 32024 2030666 204344 1325060 2053344 466367 326866 1575545 477762 955789 1873461 1320603 948464 34188 1304725 1274397 646813 1465460 374919 1310274 2250444 429412 1037038 1754223 566673 2258181 98555 863239 281553 1864117 1785351 390183 210867 796742 2110759 2093863 1175630 1104513 195189 1939900 1869758 1960385 1752839 1114075 935276 934951 94154 204072 1235458 914163 1403945 1015312 1831268 1760020 2011617 770974 387647 26406 301668 1106124 1314923 2130316 2015152 1803893 1991481 1062161 903938 1924534 1744067 2254684 2132013 2009754 1520773 1518207 1492802 1233182 1088084 377415 176754 1640205 1987247 1985501 1823652 681817 1344795 2246869 2142310 1958275 994969 351208 1153626 516604 1252165 779512 505201 447763 337543 1344045 859016 565524 556061 30236 1974875 1843772 250608 829594 1423036 1176257 378789 1852467 803792 419888 2119782 1308466 345731 282560 335844 946595 497043 2055285 933883 575262 10699 439083 946267 2055154 1985379 1573172 1464122 982186 551873 244131 933733 518938 638881 
869709,1737986 1653232 1490089 1393589 1085114 782297 2163614 2115871 1073224 1230521 1335732 898888 1621474 1962687 787582 1845199 1207549 986422 1711548 1358736 1683041 527213 904626 1226762 1059898 1706781 974354 87629 1431435 52519 440882 150831 28549 1168095 2112349 1381280 1001035 94865 1737120 517503 633689 1853513 1754179 2059962 467437 1339416 2238329 1147305 870204 1035728 83621 332645 1955030 1181306 1905656 1312702 1086902 52294 2189677 1567173 1216154 2254379 702021 1760659 1750062 1233567 575203 376146 1119325 2053576 1844053 1865840 551403 591178 327605 1419129 534899 49910 2088356 1823582 1531152 1773178 545010 2150139 1476832 135930 1717907 1696473 535263 51522 1354038 1107184 846397 2073609 1025051 921638 739518 1638102 1053289 440828 1463019 1184078 1321509 1272841 653002 2000034 554017 441424 1998324 1583702 1214354 1166667 1089276 855678 704924 156514 579683 1552770 190451 1726671 1827900 1635190 1066854 314509 738943 882664 200055 943533 390290 1838174 1173022 732831 696416 24173 253662 522706 1536017 1829775 2108256 1402445 1818671 1419433 1086996 1055018 956996 686890 106916 40728 271910 142876 211266 1314956 1076960 460436 35035 2174534 
869838,2162008 1966730 1783431 1424427 893922 849613 812290 722847 702797 670645 452879 309001 182539 
870692,1126744 644493 550291 419593 35132 
871501,2049140 2040691 2018012 1912728 1657134 1622692 1535956 1437833 545072 356775 44228 
871840,1721608 539413 2013001 506054 1104227 211484 387498 7496 1095624 46206 409671 1892516 1582056 1088070 1767032 1727698 150630 1895745 1204627 1617044 1212446 1000137 1986766 338546 369573 2065735 1031979 64186 1728557 1947965 116731 1952314 946609 1914954 239135 1748953 2174624 946096 1937659 1164266 35018 1744837 1319434 1074401 223712 1413816 1861666 819429 589749 566254 579755 1502336 194083 957724 53767 1488510 2152959 716258 1524168 1590897 849206 2062545 1448194 1812409 247938 545977 1519766 448102 1558305 2182592 708444 1474377 233760 178112 1123647 460903 419251 1957318 773171 9135 456861 2068049 292223 1766276 743771 1384302 1320497 1404307 2082948 528235 905779 1659207 650550 630299 855130 942379 855203 163581 1744418 1100018 1492920 
872608,2212327 2056560 1999948 1884783 1621275 1272729 1135928 1030464 787017 671208 638052 350672 
873492,1583278 876761 478749 
875148,1088657 1088657 1088657 1794345 1794345 1794345 948825 552289 1757191 288600 1196188 417351 237571 231229 231229 231229 985939 1136418 1295722 1024585 1024585 1024585 1521695 481698 1383501 884343 1845791 1629619 1629619 1629619 157685 157685 157685 2063440 1957134 1363119 1162603 1215628 1377809 932337 565681 617486 298890 214162 214162 214162 
875679,686118 1195528 1749044 1791873 1111225 213030 442796 628093 666853 309005 566687 928476 433037 618545 510971 559438 2026558 390737 381664 948015 1574386 1796956 1250341 
876195,1466265 110376 597947 1414113 2191692 1238229 374757 2080352 893108 1023164 91711 1517977 981537 1900236 1236891 2168044 2235454 1659967 1621240 426260 659830 2177746 281238 12494 1877679 597144 1942295 604273 1300690 309937 1749538 1343093 2230418 538885 1942021 320403 1337212 1395568 201597 1225732 2185920 841073 491077 806458 1384444 1048849 1022753 1574561 319558 1575774 1787593 1998575 1768882 1269591 2044625 1623549 895934 57452 1140434 993723 1285753 177098 1619144 223839 1597510 1575063 352147 1714664 561603 1352521 2018396 692574 581907 1749145 151769 2009360 1095053 2150784 1841607 755982 1963156 45877 1156562 2059905 553057 1479907 1934008 740978 1938282 2044375 1458175 1784707 1890456 1658862 783669 1719826 290183 1636125 741542 1601314 752294 2212555 489274 1386686 357789 566168 1849260 227848 2056757 1733535 1398906 645281 835296 1548337 856850 489850 489464 380218 
876241,184560 184560 2069643 2069643 307902 307902 593770 593770 2022018 2022018 763168 763168 763168 763168 763168 2096092 2096092 1862085 1862085 1044265 1044265 1691890 1691890 2148484 989590 1591397 1591397 1321152 1321152 639385 639385 851391 851391 1043442 1043442 1514507 1514507 1643049 1386423 1905784 2149544 686798 5788 2126487 936566 40574 2098218 1853311 784089 2191285 2082423 1967999 1730998 1594185 1336124 1176268 1092147 1056700 656400 647046 538946 498496 383158 377916 240530 776567 1788922 1788922 680110 680110 
876735,1759401 1154679 648433 
877856,2242728 2171245 2104576 2091027 1967165 1949740 1934226 1916991 1877197 1843467 1841213 1817544 1793779 1494387 1400752 1361388 1285303 1242099 1222189 1152472 1152063 1138186 683718 555170 531055 214181 145210 
878512,505651 115125 2240137 502157 2138054 1249013 1970001 834695 2255804 549645 1994681 572531 178824 1437380 1189325 2162852 1784953 1857611 1017825 17261 884973 1769401 587280 859171 407645 1943613 2009470 1512177 1412093 1326978 1867376 1791836 1468977 463726 1590577 1585102 1953486 129133 2158094 2145404 1589927 270457 1114905 279960 1547168 757227 1671280 715414 389695 986152 603148 1250565 497343 2046178 241270 832492 330817 1521052 987954 926008 2070128 856116 1559959 1024362 1206893 1532026 1932584 83668 456375 1441542 955860 503810 1995678 1487016 1579674 992967 756858 1205558 784107 140787 104683 2177189 1351968 253317 1205820 551874 1653967 1656778 2041739 1916541 1768286 1931865 826488 1685576 896615 76412 2129400 1709820 2221104 1295649 7034 2213664 2016867 513291 1890391 1716693 846843 2128927 1317174 1981679 1636046 1726989 2087306 253498 2242216 2130206 519106 1229835 2200198 439864 638426 1280141 2137722 1028067 2250988 1806164 1229466 395070 289328 1842620 1921134 2158025 775362 1292567 1592581 1278661 332788 190467 1810535 11193 111970 1885077 2198504 2159373 941307 761875 59360 171200 1058080 958066 706754 97097 763860 326718 943528 665469 1167896 1366100 213376 544452 97252 1818151 800039 2033970 1083372 1260979 1803850 945802 1235840 87760 1239468 555762 422610 2079857 348876 244734 785998 2104465 55305 691092 1292512 2161536 1668237 1349010 447700 1525415 896581 1269291 1957841 1472294 1746457 1324105 927279 1603564 1749078 1467298 1733536 532857 1495369 1329103 1986044 1865299 1614218 1342963 979881 913850 872805 825137 812989 327849 1915244 1586825 1440926 659331 402193 1689198 1185657 385872 1044181 1862280 285409 211439 620646 1601144 2034774 1591095 269153 2122811 1220608 971104 1147384 883545 280543 933103 383925 2002097 945290 499141 2071978 2056735 1582062 1474421 882904 1073075 1817777 926869 697890 1907206 1537496 1434396 1289470 632171 259028 789098 781652 1936810 939715 534020 73165 1738712 1712942 1584518 1480125 331831 564238 2226100 1024401 38601 1601765 1642624 1708813 378160 849791 923459 852891 177886 27765 190315 2108229 
879775,1217654 591536 873088 923845 672580 2195641 400039 1797220 45811 1995331 385789 1003682 430899 714625 1383063 2062058 1774228 571462 1973341 931717 333050 2202028 1777270 553831 537875 2150341 287508 1792159 1633111 890847 138688 1101406 1131606 225864 2121098 1288053 1107272 2192168 1113987 2122747 256704 899116 237048 222033 498632 1701598 1318816 1225586 1014728 948641 1124853 1153574 1862523 1538297 724140 2026070 1197012 782668 486045 1721023 1678108 1640298 839556 1121629 1947575 1569711 2125936 2224322 1310411 1318231 2003801 460022 2057294 1713625 1207670 316874 2051078 662204 2139017 916009 2327 2094960 1997851 1824634 1517694 1460692 746135 1723307 1186200 967922 949572 1403698 2080093 1838646 1422613 1250763 1156548 835340 605728 559266 508862 379315 341021 255649 178368 150755 406813 1410197 659007 778778 357538 1419579 1241856 995325 855039 62556 2220536 1326692 1716779 440157 31548 1084590 1468105 1591681 126691 487879 2148990 577755 1552419 1741878 704612 240960 1215318 594672 1353362 1556249 299469 827225 683989 1807563 1670786 1376424 473831 1384792 707658 849603 54319 1976038 277423 108415 1897215 378900 1583155 2134734 945994 525922 1138854 877444 1483940 756472 982606 989961 2231807 244236 1678079 1678828 1077505 1769202 1632527 2244630 2173862 2091732 1884581 1759441 1602132 1545805 1446899 1214180 1110433 1034751 895136 845622 628056 1677868 731716 2255432 265106 1997684 1696730 932465 1272053 116682 1258340 1196337 912460 1955327 1425561 1526943 1653464 298534 257377 1692179 554699 218857 958288 532040 799144 1206361 809025 628396 622792 1881454 1362204 1345575 775761 760629 717920 37083 1904694 1477414 1062092 2223782 2169675 2056312 2040081 2000474 1896650 1884014 1859913 1852269 1796904 1744716 1701392 1477826 1413272 1357726 1220080 1108666 943018 584425 524550 461168 456165 411363 402396 365149 247107 219877 1744771 2144999 
880359,1935167 1832245 1819454 1791369 1674401 1488628 1457578 1380513 1305151 1160365 1042450 832328 661696 597754 338028 234599 190581 
881034,2157208 783964 1994979 1854170 1407463 965381 197348 308545 994907 
881249,1863721 1445208 
884354,1998334 1998334 1342572 1342572 2203746 2203746 946997 946997 1992577 1992577 903367 903367 677827 677827 176906 176906 2112151 2112151 1278324 1278324 1618458 1618458 912153 912153 736029 736029 770336 770336 657430 657430 2247900 2247900 2117376 2117376 1572487 1572487 1465968 1465968 1056218 1056218 164665 164665 28488 28488 402857 402857 940665 940665 1205041 1091088 2043221 2043221 1523260 1996943 939251 1690134 
885179,1453298 492969 132474 
887249,1485917 1776775 2256590 1761235 2054110 1473059 2020973 865954 1883735 252678 369023 1259927 1178644 639799 2213733 1412767 1654179 2017651 57745 851330 358371 1813916 828684 339735 121619 266289 1544064 432118 315408 1649355 2063029 1796313 513888 669488 1241349 416183 319318 2216161 1573282 2150773 1013734 1963457 1242957 270992 1836359 591382 490085 472032 717905 424870 783796 610025 1599806 1954109 1670717 1875563 1850935 777726 1776194 1005089 1096745 451751 1359480 2085362 1477966 1947184 102322 995797 1728738 1588254 1084976 443299 1744641 2105745 1665435 1536048 1311636 845141 54292 1146417 1049383 1779526 169253 148498 6130 1978282 1907123 1774932 1771615 1293637 633730 1364743 1285131 1791758 1795015 1191548 1111269 938961 120616 23487 1094694 1958718 588663 980880 1979230 1680058 1903264 1590360 713262 1822369 636683 119673 426220 1491943 337439 1634933 1471227 1161056 1549459 2118773 1624117 1062982 320006 216610 585097 1933549 1234298 
889397,2090936 2042617 1737879 1661041 1589981 1448153 1424752 1238885 680212 670081 572822 520426 453375 437488 390893 218654 105795 93257 30084 
890231,2243792 2212572 2146812 2116644 1931493 1898765 1884373 1833957 1727531 1680504 1676049 1488619 1486621 1439018 1438029 1394324 1366499 1249678 1195047 1121002 1024633 974543 962281 957458 955709 876209 746049 663031 658480 628580 607007 602058 553440 511353 465509 360270 354634 323277 257784 237971 208943 182039 119679 95978 37638 17290 
891374,577471 2127197 1282408 353065 2198770 1761002 480878 1485988 1303301 1045983 955447 739475 468069 343979 126508 83707 724774 2146624 914322 411291 1456486 190886 819290 697967 574115 2213688 1730571 461387 1311037 1138993 1473639 1871427 1643226 916718 1710512 1871108 640778 608518 971152 816675 1220410 2244417 2136392 1828383 1617671 1466956 1427835 1290492 1136987 1125540 986803 827066 797105 736803 505603 466328 162585 61012 17928 2069321 2143644 224672 2022938 1864496 1753961 1156669 902447 620574 549210 416817 202103 81936 73752 2197870 452935 1645441 148040 2086482 1684976 1680732 977958 1052146 992317 312952 246375 315824 2193620 2074858 1985870 1827792 1673532 1558324 1121832 1631976 510058 831110 645388 242477 169820 1223862 2211725 
892077,361443 1851671 1215751 1007322 139410 1655164 1923484 86456 1005039 710394 507766 340200 1909590 1824788 1337014 1089705 419597 1794740 267519 1768896 1317907 1865587 512763 1150205 2104648 1649764 457408 1592921 1391803 344700 1508218 1995928 2020704 1445214 1101645 1024903 187742 729119 774816 1202267 1434751 605328 1352044 2211970 1524336 405757 873577 1874160 1838987 901111 1875626 165286 758730 701596 543650 286167 757267 765221 1196490 1965865 533673 2116222 553521 1788936 976409 978383 2055900 1282803 583212 1500341 1734502 947685 2136080 1309912 1465208 531314 2217779 1636890 478769 169065 760359 1657666 349722 2166533 948705 1451284 1554105 818889 41447 552118 323922 348514 1643458 766887 183812 427126 1751958 2216879 527931 1552436 2035330 257051 1881335 1519918 424213 1067061 610018 1180738 584966 77101 1067612 349607 1829403 1554302 1809900 724949 411994 2198927 649420 1760495 1099550 784263 1803037 2086854 790015 437217 352639 303087 239467 1167499 1234265 2031877 121372 400849 2241863 343328 1976192 1450879 1550427 2157371 1789095 774226 1120765 2147668 308549 230949 956231 1643525 1864820 2044524 1637919 523902 70580 1660459 908247 1854808 838486 768115 21510 641930 1628980 1932645 1082150 2055608 1253841 1753037 1161156 727659 2212164 21407 248369 1526729 1365250 1068778 370448 418096 83652 1318173 578638 1908766 2177086 1145237 1568691 1847273 802484 788291 1788668 1367029 1754599 269354 1508396 599491 73490 148244 82521 544617 179236 2098200 1521703 1503865 604509 1519527 1591907 1028633 71046 1012538 503749 1361624 111735 1449655 778325 252300 870816 1274914 1002519 1858 1089011 1313581 1663455 750676 184270 1961203 1022930 1357699 1405027 284904 761386 919880 1478097 217187 48432 337360 312770 882940 126995 1022052 814867 679403 965206 1408824 2107691 1413982 1553374 1593589 1412751 228045 1858904 2137019 1072578 2031633 2113512 655502 2059982 47360 1824580 1715843 1645656 2104153 1922992 1163687 1254201 267043 2156529 1416161 268618 192397 97669 710355 570366 1491511 2217355 160506 453166 1244358 529930 2107407 1265197 1640024 1631125 1175723 608431 1507764 99224 531677 1000198 2030098 2088441 389202 145636 1111317 341471 2216330 72088 1803806 304155 2072559 1944845 2255043 829496 1101109 2148976 1894472 1720197 1699747 1270070 939952 369804 314420 377770 2103984 130178 401831 1272790 1201864 811385 567826 2117285 1419102 833814 1801896 1948911 2094992 1230783 21406 702039 2242110 2249206 1401620 2081870 1305141 598476 2151616 1805550 255681 1510176 1699809 1306141 69942 1594000 1488244 2159818 2086606 91934 1843015 1141195 1403635 361623 1923747 1028655 1328661 1728475 680345 1661159 511532 1442166 2211081 1988524 1627789 405859 1647795 1487868 490395 1208386 561232 642864 1365375 295315 2147815 1473155 642736 939006 1245317 514714 1073386 1127246 645095 115858 340014 1551227 362233 63364 1652038 1797586 1340833 2007528 1569771 1200873 1023480 695401 1851280 592041 1963932 161404 985197 28095 420404 806777 1037824 933858 1761884 1896979 1976242 642285 1489474 1390867 168338 1500411 1145748 1026554 707535 1049746 924289 179621 870952 1511232 293436 360731 1932782 1738536 1155676 1410387 1217704 506844 235446 
